x,y
2.4795739316923378,-1.6848423406897517
-0.6303930726559754,7.177759460036952
7.976611350456122,-16.409053267546426
-4.219019135451316,13.915459364996892
-1.6811534556432655,10.373936148444795
-2.0454299461165912,10.87028718733183
-1.0249351103280144,7.559056364871216
0.715490344071547,5.136391922070986
2.9334460142020142,-1.1509156370166318
-4.759557643191318,15.38187681467719
-2.8247231326558935,13.3529650477326
3.7138054293421607,-5.359207754762144
-4.099113427893419,17.5585489404668
9.389101888435409,-13.095902582592288
4.347165775518912,-2.6735757262597692
-2.3388372860074567,11.735288297858524
-0.5799755795861847,6.662041193697435
-1.1518760182733492,8.440862892416176
3.769570996536313,-3.4620038741054113
3.238840195923531,-0.41041337859561366
